"ClientId";"FirstName";"LastName";"PESEL";"Login_LoginId";"Vehicle_VehicleId"
456;"AMIR";"PILARSKI";"61772727209";1451;1451
457;"FEDIR";"KRAKOWIAK";"89275837341";1452;1452
458;"JUREK";"JURKIEWICZ";"68964294846";1453;1453
459;"ZACHARIASZ";"SKIBI—SKI";"77422844495";1454;1454
460;"MEHMET";"SKOCZYLAS";"79518192249";1455;1455
461;"ARTSIOM";"DRZEWIECKI";"72703333168";1456;1456
462;"LIAM";"SZCZEåNIAK";"66739708059";1457;1457
463;"LUIS";"WILCZEK";"56771221797";1458;1458
464;"AMBROØY";"FALKOWSKI";"81820783430";1459;1459
465;"JOSHUA";"PAKU£A";"46431454825";1460;1460
466;"OMAR";"BOBER";"82122225289";1461;1461
467;"ILYA";"FILIPEK";"61120986388";1462;1462
468;"JAKOB";"J DRZEJCZAK";"90198900511";1463;1463
469;"GNIEWOMIR";"K DZIORA";"52532540176";1464;1464
470;"CELESTYN";"SOBIERAJ";"79730534020";1465;1465
471;"ANATOLIY";"JAKUBIAK";"83420548108";1466;1466
472;"RYAN";"G•SIOROWSKI";"61130107042";1467;1467
473;"EUSTACHY";"STRZELCZYK";"84489523098";1468;1468
474;"VASILE";"D BOWSKI";"50475715696";1469;1469
475;"ROBERTO";"TWARDOWSKI";"44897826630";1470;1470
476;"MAXYMILIAN";"FLIS";"83307768100";1471;1471
477;"OTTON";"RACZY—SKI";"69668357322";1472;1472
478;"NICOLAE";"KUBICA";"75872153467";1473;1473
479;"POLIKARP";"GO£•B";"72686388689";1474;1474
480;"IEVGEN";"WASIAK";"56153480279";1475;1475
481;"KARIM";"MIERZEJEWSKI";"59668704954";1476;1476
482;"COLIN";"STANEK";"48772880926";1477;1477
483;"IAN";"GUZIK";"74977121769";1478;1478
484;"CHRYSTIAN";"G”RNIAK";"81971878441";1479;1479
485;"REINHARD";"G”RAL";"83101858470";1480;1480
486;"MEDARD";"WI CEK";"65413475612";1481;1481
487;"ARMIN";"BARTOSIK";"59668693890";1482;1482
488;"FELIX";"KULIG";"53528714026";1483;1483
489;"DAMAZY";"MAJCHER";"68687486882";1484;1484
490;"WIACZES£AW";"WOLAK";"61603832852";1485;1485
491;"MUSTAFA";"MATUSZAK";"65484008140";1486;1486
492;"JUSTIN";"MOTYKA";"43181330070";1487;1487
493;"HARALD";"DROZDOWSKI";"77405271762";1488;1488
494;"NOAH";"GRZYWACZ";"83506661169";1489;1489
495;"JOSEF";"SZWED";"58606289856";1490;1490
496;"MOHAMMAD";"BILSKI";"64658151971";1491;1491
497;"ARSEN";"RUSIN";"47459721845";1492;1492
498;"MATTHIAS";"NOWACZYK";"53210699524";1493;1493
499;"ANDREA";"CHOLEWA";"51810155003";1494;1494
500;"GEORG";"CZAPLA";"68345411654";1495;1495
501;"MUHAMMAD";"BURY";"56281332305";1496;1496
502;"GEORGE";"DZIUBA";"48820532241";1497;1497
503;"PHILIPP";"WOJTAS";"73741262898";1498;1498
504;"KAI";"STOLARCZYK";"43382565922";1499;1499
505;"IAROSLAV";"FLOREK";"47562400187";1500;1500
506;"ANNA";"KOPCZY—SKI";"90596533930";1501;1501
507;"MARIA";"KRUPI—SKI";"86822328681";1502;1502
508;"ZOFIA";"PACZKOWSKI";"71526933670";1503;1503
509;"KATARZYNA";"URBA—CZYK";"61419875405";1504;1504
510;"MA£GORZATA";"PYTEL";"44659920621";1505;1505
511;"KRYSTYNA";"KASZUBA";"70925046570";1506;1506
512;"BARBARA";"JAåKIEWICZ";"90457907849";1507;1507
513;"AGNIESZKA";"MICHA£EK";"73635541822";1508;1508
514;"JANINA";"PROKOP";"89394723826";1509;1509
515;"EWA";"KUC";"86849733101";1510;1510
516;"ELØBIETA";"GW”èDè";"68620248996";1511;1511
517;"HELENA";"MISZTAL";"82743542313";1512;1512
518;"TERESA";"RUCI—SKI";"70885860809";1513;1513
519;"JADWIGA";"MALICKI";"74485813904";1514;1514
520;"MAGDALENA";"DUBIEL";"72991861512";1515;1515
521;"JOANNA";"BIELAK";"52585443963";1516;1516
522;"MARIANNA";"ZAG”RSKI";"69500674382";1517;1517
523;"ALEKSANDRA";"ANDRZEJCZAK";"90436656443";1518;1518
524;"IRENA";"JANKOWIAK";"85355878108";1519;1519
525;"MONIKA";"BIA£Y";"59812206268";1520;1520
526;"DANUTA";"STASZEWSKI";"89815693194";1521;1521
527;"STANIS£AWA";"BOØEK";"62342271208";1522;1522
528;"HALINA";"CISZEWSKI";"76943990402";1523;1523
529;"MARTA";"SIEDLECKI";"41147135522";1524;1524
530;"NATALIA";"KUCHTA";"90146252645";1525;1525
531;"JULIA";"S£OWI—SKI";"47710860644";1526;1526
532;"KAROLINA";"K PA";"81715798985";1527;1527
533;"BEATA";"MODZELEWSKI";"85765944372";1528;1528
534;"DOROTA";"åWIERCZY—SKI";"50670189308";1529;1529
535;"ALICJA";"PARTYKA";"81423475815";1530;1530
536;"GRAØYNA";"KACZMARSKI";"71182105209";1531;1531
537;"JOLANTA";"P£ONKA";"47438042752";1532;1532
538;"IWONA";"SK”RA";"58746340265";1533;1533
539;"WIKTORIA";"ZWOLI—SKI";"53760783825";1534;1534
540;"PAULINA";"JANUSZ";"87266860676";1535;1535
541;"BOØENA";"BIE—KOWSKI";"82951332018";1536;1536
542;"URSZULA";"GA£KA";"87167516900";1537;1537
543;"JUSTYNA";"SIERADZKI";"47188424083";1538;1538
544;"ZUZANNA";"KAPUSTA";"54104743719";1539;1539
545;"RENATA";"MILCZAREK";"71555701088";1540;1540
546;"HANNA";"STACHURA";"41731457739";1541;1541
547;"EMILIA";"JURKOWSKI";"67993423866";1542;1542
548;"AGATA";"SOCHACKI";"80698749364";1543;1543
549;"WANDA";"SZYSZKA";"65748383581";1544;1544
550;"WERONIKA";"S£AWI—SKI";"64425921584";1545;1545
551;"SYLWIA";"SZCZERBA";"82812216288";1546;1546
552;"J”ZEFA";"JEZIERSKI";"82758645804";1547;1547
553;"STEFANIA";"ST PNIAK";"82434139381";1548;1548
554;"GENOWEFA";"PAWLIKOWSKI";"55194352845";1549;1549
555;"PATRYCJA";"SITEK";"52788704597";1550;1550
556;"IZABELA";"JACKOWSKI";"88695645781";1551;1551
557;"MAJA";"WOå";"72616674338";1552;1552
558;"W£ADYS£AWA";"KOLASA";"66436561332";1553;1553
559;"ANETA";"IWA—SKI";"52310317543";1554;1554
560;"KAZIMIERA";"ROSA";"88719039761";1555;1555
561;"EWELINA";"OLCZAK";"60161132287";1556;1556
562;"OLIWIA";"CHMURA";"60381611365";1557;1557
563;"MARTYNA";"LIPKA";"68990668583";1558;1558
564;"KLAUDIA";"DUDZIK";"80232267563";1559;1559
565;"GABRIELA";"MROCZKOWSKI";"49559550935";1560;1560
566;"WIES£AWA";"MA—KOWSKI";"77450246992";1561;1561
567;"MARZENA";"MAJKA";"70515935231";1562;1562
568;"DOMINIKA";"MAåLANKA";"49471617461";1563;1563
569;"KINGA";"KNAPIK";"89272753402";1564;1564
570;"EDYTA";"BRODA";"51232246108";1565;1565
571;"LENA";"DEC";"47945166663";1566;1566
572;"ANIELA";"KWIECI—SKI";"80546010128";1567;1567
573;"AMELIA";"SKALSKI";"43789652214";1568;1568
574;"KAMILA";"NOGA";"52557707601";1569;1569
575;"BRONIS£AWA";"SZATKOWSKI";"50345120739";1570;1570
576;"LUCYNA";"TRZECIAK";"45325743593";1571;1571
577;"ALINA";"KOZA";"57142912497";1572;1572
578;"ANTONINA";"KITA";"65341782617";1573;1573
579;"LIDIA";"KOGUT";"54511874297";1574;1574
580;"CZES£AWA";"TOKARZ";"47684861814";1575;1575
581;"REGINA";"SALAMON";"88697102117";1576;1576
582;"LEOKADIA";"FLORCZAK";"66690379905";1577;1577
583;"HENRYKA";"CHOJNOWSKI";"48717814808";1578;1578
584;"MIROS£AWA";"KOWALCZUK";"50685761263";1579;1579
585;"MARIOLA";"DUDZIAK";"84582745482";1580;1580
586;"£UCJA";"MOLENDA";"44958984271";1581;1581
587;"SABINA";"WYSZY—SKI";"67575370411";1582;1582
588;"WIOLETTA";"MROZEK";"63188399175";1583;1583
589;"NIKOLA";"DOBRZY—SKI";"65682547565";1584;1584
590;"DARIA";"STANIS£AWSKI";"60924852926";1585;1585
591;"MILENA";"LENART";"68589557346";1586;1586
592;"CECYLIA";"W£ODARSKI";"59433402880";1587;1587
593;"MICHALINA";"PASZKOWSKI";"52560877994";1588;1588
594;"BOGUMI£A";"KIE£BASA";"56145765587";1589;1589
595;"OLGA";"MICHALCZYK";"43210705804";1590;1590
596;"FRANCISZKA";"PUCHALSKI";"49513452921";1591;1591
597;"EUGENIA";"KOTOWSKI";"56967224369";1592;1592
598;"ANGELIKA";"SKOWRONEK";"82417470606";1593;1593
599;"ROZALIA";"KOBUS";"60535473463";1594;1594
600;"LAURA";"KO£AKOWSKI";"76796212964";1595;1595
601;"BOGUS£AWA";"KRUSZEWSKI";"88684137858";1596;1596
602;"SANDRA";"BUCZY—SKI";"56429561776";1597;1597
603;"ILONA";"ZDUNEK";"76496833892";1598;1598
604;"GERTRUDA";"JANUSZEWSKI";"74341654917";1599;1599
605;"MARLENA";"KAWA";"54130947993";1600;1600
606;"KORNELIA";"CHUDY";"78332292202";1601;1601
607;"NADIA";"DOMINIAK";"55665941876";1602;1602
608;"ANITA";"ØUK";"79768910361";1603;1603
609;"NINA";"CZECHOWSKI";"42150103992";1604;1604
610;"ZDZIS£AWA";"WARCHO£";"44125849932";1605;1605
611;"LILIANA";"GRZESIK";"67427868648";1606;1606
612;"IGA";"ADAMUS";"42575505592";1607;1607
613;"JAGODA";"ADAMCZAK";"40919654674";1608;1608
614;"MARCELINA";"PILCH";"52708579961";1609;1609
615;"ANASTAZJA";"PIECHOTA";"55334853290";1610;1610
616;"DANIELA";"ROBAK";"59153637097";1611;1611
617;"WIOLETA";"AUGUSTYN";"41871482848";1612;1612
618;"POLA";"KOS";"63206585996";1613;1613
619;"KLARA";"K£OSOWSKI";"76551763224";1614;1614
620;"R”ØA";"MACI•G";"61454922521";1615;1615
621;"ADRIANNA";"ADAMEK";"65486390502";1616;1616
622;"KARINA";"WI•CEK";"66462624713";1617;1617
623;"ROKSANA";"STOLARSKI";"54194790233";1618;1618
624;"DAGMARA";"G£OGOWSKI";"56727446554";1619;1619
625;"MALWINA";"CHUDZIK";"58392691393";1620;1620
626;"SARA";"JAGIELSKI";"68223916916";1621;1621
627;"PELAGIA";"RYå";"71485476226";1622;1622
628;"APOLONIA";"JURCZAK";"63587024587";1623;1623
629;"ØANETA";"B•KOWSKI";"72954777532";1624;1624
630;"ELIZA";"KOPER";"80438664950";1625;1625
631;"JULIANNA";"PRZYBY£";"59275972197";1626;1626
632;"HONORATA";"KALISZ";"49464875048";1627;1627
633;"MIECZYS£AWA";"FILIPOWICZ";"85664759479";1628;1628
634;"BERNADETA";"ØY£A";"79374208555";1629;1629
635;"ADELA";"BANASIK";"72973184744";1630;1630
636;"WALERIA";"TOMALA";"65496172047";1631;1631
637;"LUDWIKA";"SURMA";"50342386890";1632;1632
638;"CELINA";"KUèMA";"73797540627";1633;1633
639;"TETIANA";"JARZ•BEK";"90265254325";1634;1634
640;"NATALIIA";"MARCHEWKA";"71859227429";1635;1635
641;"ALDONA";"NIEDèWIECKI";"62737722743";1636;1636
642;"ELEONORA";"RUDZI—SKI";"63184873871";1637;1637
643;"KAJA";"POR BSKI";"73742927252";1638;1638
644;"JULITA";"KASPEREK";"88538546850";1639;1639
645;"OLENA";"BUDZY—SKI";"85468636969";1640;1640
646;"FELIKSA";"D•BKOWSKI";"54928038344";1641;1641
647;"IRYNA";"STA—CZAK";"74389314137";1642;1642
648;"WAC£AWA";"OLEKSY";"50166002738";1643;1643
649;"BLANKA";"SO£TYSIAK";"84247096996";1644;1644
650;"VIOLETTA";"RUDNIK";"84143749964";1645;1645
651;"OKSANA";"PI£AT";"47265122967";1646;1646
652;"ALFREDA";"KANIEWSKI";"77156473912";1647;1647
653;"MATYLDA";"NIEMCZYK";"78868772097";1648;1648
654;"MAGDA";"KOPACZ";"77609775821";1649;1649
655;"DIANA";"WYPYCH";"74900261297";1650;1650
656;"FELICJA";"JAROS";"79484215675";1651;1651
657;"BRYGIDA";"BUCZKOWSKI";"45363384962";1652;1652
658;"LILIANNA";"PRUS";"50356178531";1653;1653
659;"AURELIA";"ZI TEK";"52331675066";1654;1654
660;"BOØENNA";"MALIK";"47549057114";1655;1655
661;"SVITLANA";"GADOMSKI";"68726755866";1656;1656
662;"OLHA";"GORCZYCA";"87137069194";1657;1657
663;"IZABELLA";"MIåKIEWICZ";"50528942194";1658;1658
664;"WALENTYNA";"MOSKAL";"40923319244";1659;1659
665;"ADRIANA";"TRACZ";"60447646089";1660;1660
666;"PAULA";"SZEL•G";"61256367489";1661;1661
667;"HILDEGARDA";"GOLEC";"74866934688";1662;1662
668;"MARIIA";"KUCI—SKI";"59244079983";1663;1663
669;"ELWIRA";"BARTNIK";"61538215646";1664;1664
670;"MARZANNA";"TRELA";"62759537277";1665;1665
671;"YULIIA";"DRABIK";"55410851419";1666;1666
672;"KALINA";"WOLI—SKI";"51791694556";1667;1667
673;"MARIKA";"BALCERZAK";"51686015617";1668;1668
674;"SONIA";"KORZENIOWSKI";"87166359898";1669;1669
675;"OTYLIA";"SOJKA";"77636673114";1670;1670
676;"ZENOBIA";"KRUCZEK";"88620825754";1671;1671
677;"ANDØELIKA";"B£ASZCZAK";"56676843556";1672;1672
678;"ROMANA";"G£•B";"44981133349";1673;1673
679;"NELA";"WARZECHA";"88104927406";1674;1674
680;"VIKTORIIA";"RYBARCZYK";"66404633485";1675;1675
681;"ARLETA";"SZYMKOWIAK";"55146878576";1676;1676
682;"MELANIA";"STACHOWICZ";"43377957848";1677;1677
683;"ZENONA";"PIOTROWICZ";"86861714320";1678;1678
684;"TEODOZJA";"DR”ØDØ";"68999339473";1679;1679
685;"LIUDMYLA";"MAGIERA";"44945246322";1680;1680
686;"KATERYNA";"ZAB£OCKI";"42576233616";1681;1681
687;"ANASTASIIA";"S K";"72221001632";1682;1682
688;"OLIVIA";"STACHURSKI";"57420474914";1683;1683
689;"LUIZA";"OSSOWSKI";"86818220047";1684;1684
690;"TEODORA";"åL ZAK";"67548751980";1685;1685
691;"SALOMEA";"KUJAWSKI";"58938968016";1686;1686
692;"TATIANA";"RADECKI";"83636476859";1687;1687
693;"ALBINA";"FR•TCZAK";"70747013934";1688;1688
694;"BOLES£AWA";"PIETRUSZKA";"81513992346";1689;1689
695;"JUDYTA";"PELC";"72764160804";1690;1690
696;"ROMUALDA";"BUDZI—SKI";"78904452459";1691;1691
697;"HALYNA";"JURCZYK";"78385275294";1692;1692
698;"LUDMI£A";"ADAMIAK";"90613832957";1693;1693
699;"NATASZA";"RUDZKI";"59288053506";1694;1694
700;"NICOLE";"BIA£KOWSKI";"47826272243";1695;1695
701;"NICOLA";"LESIAK";"75487838575";1696;1696
702;"ADELAJDA";"SZUBA";"77199150126";1697;1697
703;"JOWITA";"ZIMNY";"50574106989";1698;1698
704;"TAMARA";"KMIE∆";"54175289832";1699;1699
705;"VICTORIA";"NIEDZIELSKI";"56349549632";1700;1700
706;"MARYNA";"KULI—SKI";"55278112781";1701;1701
707;"VANESSA";"WOèNICA";"81816386636";1702;1702
708;"LEONARDA";"KOZIK";"66548048470";1703;1703
709;"MARZENNA";"KRAKOWSKI";"72394492604";1704;1704
710;"ERYKA";"KOSTECKI";"88284184876";1705;1705
711;"INGA";"BIELSKI";"52656127788";1706;1706
712;"GIZELA";"PE£KA";"82552560955";1707;1707
713;"LONGINA";"KOSOWSKI";"60970763861";1708;1708
714;"TEOFILA";"MIERZWA";"45492097993";1709;1709
715;"VALENTYNA";"åWIDER";"88449727205";1710;1710
716;"DONATA";"ROMAN";"82226101791";1711;1711
717;"JESSICA";"GRUDZIE—";"69585109675";1712;1712
718;"ESTERA";"BIELI—SKI";"68433543240";1713;1713
719;"LIWIA";"OLCZYK";"64517658973";1714;1714
720;"BERNADETTA";"TOMASIK";"73316216649";1715;1715
721;"ADA";"BANASZEK";"52726166288";1716;1716
722;"TEKLA";"SKORUPA";"67699905056";1717;1717
723;"NADIIA";"SOBOTA";"55261008058";1718;1718
724;"NADZIEJA";"ADAMOWICZ";"88604441993";1719;1719
725;"ELFRYDA";"POLA—SKI";"59206810268";1720;1720
726;"MIA";"WOJTASIK";"45922260627";1721;1721
727;"INNA";"STAWICKI";"53792475260";1722;1722
728;"IRMINA";"GUT";"79264625591";1723;1723
729;"ANETTA";"PAWLICKI";"71563220871";1724;1724
730;"LARYSA";"WO£OSZYN";"41260325469";1725;1725
731;"RITA";"FURMAN";"82373201743";1726;1726
732;"RYSZARDA";"GRZEåKOWIAK";"49645925371";1727;1727
733;"BIANKA";"SOBA—SKI";"43710089503";1728;1728
734;"KONSTANCJA";"SEKU£A";"84409219661";1729;1729
735;"BERNARDA";"URBANEK";"48770101464";1730;1730
736;"ELENA";"CZEKAJ";"42148870718";1731;1731
737;"AMANDA";"åMIGIELSKI";"61830011307";1732;1732
738;"S£AWOMIRA";"KAWECKI";"63572157294";1733;1733
739;"FLORENTYNA";"POGORZELSKI";"55649685652";1734;1734
740;"LILIA";"ROMANIUK";"78755046445";1735;1735
741;"IDA";"PIWOWARSKI";"60542046561";1736;1736
742;"WIERA";"MILLER";"52216764300";1737;1737
743;"LUCJA";"URBANOWICZ";"44126218305";1738;1738
744;"EMMA";"CZERNIAK";"69742948056";1739;1739
745;"LIUBOV";"TOKARCZYK";"52238992184";1740;1740
746;"LILLA";"WOJTKOWIAK";"83447282550";1741;1741
747;"ZYTA";"LITWIN";"75300482366";1742;1742
748;"KUNEGUNDA";"LORENC";"66818879034";1743;1743
749;"OLEKSANDRA";"PI TKA";"79465969299";1744;1744
750;"MAYA";"BOGACZ";"52425235612";1745;1745
751;"YANA";"K DZIOR";"83624547153";1746;1746
752;"ALLA";"LISZKA";"44383576055";1747;1747
753;"KAMILLA";"SZWARC";"58542026839";1748;1748
754;"OLIMPIA";"ØUCHOWSKI";"77325817332";1749;1749
755;"MARCELA";"BISKUP";"59898298657";1750;1750
756;"EDWARDA";"KRASOWSKI";"87482557311";1751;1751
757;"KLEMENTYNA";"JUSZCZYK";"68706888913";1752;1752
758;"MIRELA";"KNAP";"76954834526";1753;1753
759;"SEWERYNA";"åWI•TKOWSKI";"80600124212";1754;1754
760;"BALBINA";"MAKUCH";"49410314198";1755;1755
761;"FILOMENA";"SZAREK";"70945208840";1756;1756
762;"LILA";"SZOT";"70995876502";1757;1757
763;"LILIIA";"WIåNIOWSKI";"73407443417";1758;1758
764;"LEONTYNA";"NAPIERA£A";"50579406943";1759;1759
765;"FAUSTYNA";"RATAJCZYK";"87157840800";1760;1760
766;"MARYLA";"GRUDZI—SKI";"56823610133";1761;1761
767;"KSENIA";"GACEK";"67190595674";1762;1762
768;"MARCJANNA";"IZDEBSKI";"87672360548";1763;1763
769;"SAMANTA";"KRUKOWSKI";"61603875643";1764;1764
770;"ALONA";"ROSZKOWSKI";"85937728222";1765;1765
771;"EDELTRAUDA";"STUDZI—SKI";"66236902567";1766;1766
772;"ALEXANDRA";"åLEDè";"60215340239";1767;1767
773;"ERNA";"KAWKA";"80177164657";1768;1768
774;"SOFIIA";"KWIATEK";"75356925975";1769;1769
775;"SOFIA";"MACKIEWICZ";"70507476657";1770;1770
776;"PETRONELA";"HERMAN";"41900121611";1771;1771
777;"BERTA";"KARCZ";"69993813574";1772;1772
778;"GAJA";"SIWIEC";"44235868746";1773;1773
779;"AMALIA";"MA—KA";"43456299512";1774;1774
780;"ANGELINA";"JAKUBCZYK";"56234468848";1775;1775
781;"MARIANA";"J”èWIK";"69428361952";1776;1776
782;"VIKTORIA";"KUKLA";"61668342035";1777;1777
783;"IVANNA";"PAPROCKI";"42929892070";1778;1778
784;"OKTAWIA";"ROSZAK";"72888715101";1779;1779
785;"VERONIKA";"RYBKA";"56452282182";1780;1780
786;"LUBA";"KUSIAK";"42147159748";1781;1781
787;"ZOJA";"ROØEK";"43858985593";1782;1782
788;"RUTA";"WOJDA";"54999435079";1783;1783
789;"VALERIIA";"£UKASZEWICZ";"59896603573";1784;1784
790;"PAMELA";"MAZIARZ";"73704148685";1785;1785
791;"BOGNA";"DUSZY—SKI";"69973706713";1786;1786
792;"KHRYSTYNA";"BOBROWSKI";"53433678119";1787;1787
793;"WANESSA";"JEZIORSKI";"58393816450";1788;1788
794;"KRZYSZTOFA";"RESZKA";"71595985938";1789;1789
795;"DOMICELA";"BORYS";"62186888649";1790;1790
796;"GERDA";"ALEKSANDROWICZ";"51906052929";1791;1791
797;"MIRELLA";"TKACZ";"87672324927";1792;1792
798;"JAGNA";"GRZYBEK";"59460246720";1793;1793
799;"CLAUDIA";"RUSEK";"69446303467";1794;1794
800;"LESIA";"TUROWSKI";"86296495739";1795;1795
801;"NOEMI";"SMOLE—";"57764348464";1796;1796
802;"IRMGARDA";"KRASZEWSKI";"77143037755";1797;1797
803;"VIRA";"åPIEWAK";"63787811131";1798;1798
804;"HELGA";"FILIP";"53407221349";1799;1799
805;"LEONIA";"WACH";"80710517896";1800;1800
806;"INEZ";"MA£KOWSKI";"90724145496";1801;1801
807;"NEL";"SIDOR";"52986598477";1802;1802
808;"EULALIA";"SZKUDLAREK";"52164142223";1803;1803
809;"MARIYA";"WRZESI—SKI";"55109372514";1804;1804
810;"SOPHIE";"KORCZAK";"74213976297";1805;1805
811;"JAROS£AWA";"MIELCAREK";"89857934142";1806;1806
812;"STELLA";"SZELIGA";"83860706912";1807;1807
813;"ALENA";"NIEDZIELA";"81855835020";1808;1808
814;"PRAKSEDA";"SZOPA";"48734099929";1809;1809
815;"ANGELA";"KRUSZY—SKI";"65374886611";1810;1810
816;"OLA";"KORZENIEWSKI";"49671895631";1811;1811
817;"EMILY";"GRODZKI";"83103246914";1812;1812
818;"ZINAIDA";"HOFFMANN";"50996660962";1813;1813
819;"MICHELLE";"KR”LAK";"70136201867";1814;1814
820;"RAISA";"SZCZUREK";"62491269936";1815;1815
821;"NATALIYA";"WERNER";"87837838553";1816;1816
822;"BERNARDYNA";"K PKA";"70994805923";1817;1817
823;"OTOLIA";"WAJDA";"56144559816";1818;1818
824;"YEVHENIIA";"P KALA";"69656018509";1819;1819
825;"EUFEMIA";"STASZAK";"57967209406";1820;1820
826;"SARAH";"DROØDØ";"65902704000";1821;1821
827;"TOLA";"KOSMALA";"47844250133";1822;1822
828;"MARINA";"GRABARCZYK";"49240569410";1823;1823
829;"YELYZAVETA";"BUGAJSKI";"41676407966";1824;1824
830;"MIRIAM";"OLECH";"45718712706";1825;1825
831;"YULIYA";"PIECH";"87794521862";1826;1826
832;"IZA";"SZYMANEK";"71638304121";1827;1827
833;"ERIKA";"G•SIOREK";"68348234806";1828;1828
834;"IRINA";"MAJKOWSKI";"67123509914";1829;1829
835;"INES";"KULPA";"88849386855";1830;1830
836;"ANTONIA";"RZEPECKI";"87486726770";1831;1831
837;"OLESIA";"PLICHTA";"58553039496";1832;1832
838;"ROMA";"LEWI—SKI";"84845380680";1833;1833
839;"LEA";"SUSKI";"90711635676";1834;1834
840;"RUSLANA";"GOLA";"65155684049";1835;1835
841;"AUGUSTYNA";"LIPIEC";"89917718071";1836;1836
842;"ARLETTA";"PERKOWSKI";"61236153732";1837;1837
843;"JAåMINA";"BARTOSZEK";"41335763066";1838;1838
844;"EMA";"KAPUåCI—SKI";"73304871770";1839;1839
845;"GALYNA";"BOGDA—SKI";"62444907439";1840;1840
846;"MANUELA";"JAKUBIEC";"85860157186";1841;1841
847;"KLAUDYNA";"KURZAWA";"78390571588";1842;1842
848;"MARIETTA";"SKONIECZNY";"41704519497";1843;1843
849;"GRETA";"RADZISZEWSKI";"41750053438";1844;1844
850;"BENEDYKTA";"ROGOZI—SKI";"61379461068";1845;1845
851;"BLANDYNA";"KOKOSZKA";"42853499775";1846;1846
852;"NATALIE";"RODAK";"88519479797";1847;1847
853;"LUBOMIRA";"SUCHECKI";"44498996060";1848;1848
854;"ANASTASIYA";"WASIELEWSKI";"48775019061";1849;1849
855;"WINCENTYNA";"ORZE£";"82248485265";1850;1850
856;"POLINA";"SU£KOWSKI";"48933171185";1851;1851
857;"VITA";"WOJTOWICZ";"44965569131";1852;1852
858;"KORNELA";"WRZOSEK";"63444744641";1853;1853
859;"EVA";"OLSZAK";"88647838563";1854;1854
860;"DOBROS£AWA";"RACZKOWSKI";"56988466333";1855;1855
861;"TATSIANA";"PISZCZEK";"46597469981";1856;1856
862;"GABRYELA";"DYMEK";"89522737076";1857;1857
863;"WILHELMINA";"OØ”G";"47735062511";1858;1858
864;"LIDIIA";"ROKICKI";"73207104740";1859;1859
865;"KARYNA";"SZPAK";"48108239722";1860;1860
866;"WALESKA";"PASZKIEWICZ";"57735133308";1861;1861
867;"NATALLIA";"PISAREK";"87553177569";1862;1862
868;"LIGIA";"LANGE";"48121020382";1863;1863
869;"HANKA";"KUPIEC";"79390863267";1864;1864
870;"MARHARYTA";"KAèMIERSKI";"41755322979";1865;1865
871;"SCHOLASTYKA";"SCHMIDT";"68550421107";1866;1866
872;"ANA";"WIELGUS";"42294375707";1867;1867
873;"VOLHA";"ADAMIEC";"88246166457";1868;1868
874;"MYROSLAVA";"KOZAKIEWICZ";"63485346478";1869;1869
875;"MILA";"KOKOT";"70705808934";1870;1870
876;"KRISTINA";"JANCZAK";"84278706779";1871;1871
877;"ULIANA";"KAWALEC";"90761452099";1872;1872
878;"ANDREA";"GOLI—SKI";"56832894149";1873;1873
879;"MARTINA";"GO£•BEK";"55555760890";1874;1874
880;"ERNESTYNA";"ZAPA£A";"74312390846";1875;1875
881;"ZHANNA";"WYRZYKOWSKI";"55777726270";1876;1876
882;"WIRGINIA";"G£ADYSZ";"55300729655";1877;1877
883;"BOGDANA";"R”G";"72315449481";1878;1878
884;"J”ZEFINA";"OSOWSKI";"74407894344";1879;1879
885;"SOPHIA";"STOK£OSA";"70976454597";1880;1880
886;"KATSIARYNA";"JASKULSKI";"86216874495";1881;1881
887;"TETYANA";"BUGAJ";"69582371359";1882;1882
888;"ANZHELA";"BRODOWSKI";"49933657763";1883;1883
889;"INGEBORGA";"BARSZCZ";"54547446082";1884;1884
890;"BENIGNA";"BANASZAK";"86656261660";1885;1885
891;"IULIIA";"BIA£ECKI";"73775118964";1886;1886
892;"VERONICA";"WOJTASZEK";"43649762557";1887;1887
893;"LARA";"BIELA";"41877834018";1888;1888
894;"LINDA";"CHROBAK";"68379636100";1889;1889
895;"HERMINA";"åWIERCZEK";"72968164464";1890;1890
896;"KSAWERA";"ROMA—SKI";"44657146821";1891;1891
897;"NICOL";"BRZESKI";"84444744513";1892;1892
898;"IRMA";"MATUSIK";"45400649869";1893;1893
899;"LIVIA";"SZYMANOWSKI";"68198960696";1894;1894
900;"ALA";"BOJARSKI";"46949287901";1895;1895
901;"WANESA";"KOPROWSKI";"87223514100";1896;1896
902;"GALINA";"GARBACZ";"60995604392";1897;1897
903;"DARYNA";"MACH";"77741077533";1898;1898
904;"ANASTASIA";"LASEK";"78261647088";1899;1899
905;"CELESTYNA";"KONARSKI";"80289753655";1900;1900
906;"DØESIKA";"M•CZKA";"56514280639";1901;1901
907;"SERAFINA";"PLEWA";"62134039446";1902;1902
908;"MALINA";"POTOCKI";"58731884829";1903;1903
909;"JENNIFER";"GRUCA";"86912574423";1904;1904
910;"NIKOL";"PIERZCHA£A";"82927848579";1905;1905
911;"GANNA";"SUDO£";"84114121588";1906;1906
912;"MAJKA";"NOWI—SKI";"62232227749";1907;1907
913;"ANHELINA";"SOLECKI";"50338037843";1908;1908
914;"MARITA";"SMOLAREK";"68524244858";1909;1909
915;"PATRICIA";"KAROLAK";"52599830158";1910;1910
